,theta,d_G,d_H,edge,ground_truth_aprx,classification,correct,inverse,negexp
2967,0.38,8.988586,6.115536,"(89, 0)",0,0,True,0.40489188,0.053501982
2968,0.38,8.767992,6.534846,"(89, 23)",0,0,True,0.4270349,0.09681319
2969,0.38,7.533485,7.3738184,"(23, 27)",0,0,True,0.4946447,0.4601679
2970,0.38,7.226412,5.7305193,"(57, 19)",0,0,True,0.4422744,0.1830389
2971,0.38,6.2090364,7.257962,"(20, 59)",0,1,False,0.5389443,0.7405686
2972,0.38,7.495286,6.362558,"(91, 63)",0,0,True,0.45913044,0.243658
2973,0.38,8.754575,6.2171,"(3, 63)",0,0,True,0.41525748,0.07327246
2974,0.38,8.604935,6.396661,"(54, 3)",0,0,True,0.4263987,0.099009946
2975,0.38,8.681968,7.0339375,"(67, 54)",0,0,True,0.4475681,0.16137534
2976,0.38,8.213561,6.264783,"(93, 67)",0,0,True,0.43270025,0.12468664
2977,0.38,7.8925657,7.66387,"(64, 93)",0,0,True,0.49264947,0.44307393
2978,0.38,8.038535,8.147321,"(50, 64)",0,1,False,0.5033605,0.52716964
2979,0.38,8.905282,8.840988,"(84, 50)",0,0,True,0.4981885,0.48393208
2980,0.38,8.875728,8.451003,"(46, 84)",0,0,True,0.48774365,0.39538676
2981,0.38,7.4485593,6.9410257,"(46, 97)",0,0,True,0.48236457,0.37577188
2982,0.38,7.5083494,6.6619315,"(24, 74)",0,0,True,0.470134,0.30018485
2983,0.38,8.231982,8.190975,"(62, 32)",0,0,True,0.49875152,0.4897497
2984,0.38,8.852351,7.059574,"(32, 18)",0,0,True,0.44366562,0.14273259
2985,0.38,7.7803645,5.939412,"(18, 78)",0,0,True,0.43290883,0.13693869
2986,0.38,7.2514496,7.045263,"(78, 17)",0,0,True,0.49278906,0.44863513
2987,0.38,7.73311,8.607891,"(86, 17)",0,1,False,0.5267664,0.70573956
2988,0.38,8.384349,8.74731,"(86, 83)",0,1,False,0.51059324,0.58975697
2989,0.38,8.66308,7.0068984,"(25, 83)",0,0,True,0.4471543,0.16027522
2990,0.38,8.426461,5.7665596,"(44, 25)",0,0,True,0.40629542,0.06538135
2991,0.38,7.7400928,5.9778934,"(7, 44)",0,0,True,0.43577048,0.14651509
2992,0.38,8.204706,5.598002,"(7, 4)",0,0,True,0.40557274,0.0687082
2993,0.38,8.30885,5.9964533,"(4, 56)",0,0,True,0.4191769,0.09010144
2994,0.38,9.05423,6.5283546,"(71, 56)",0,0,True,0.418952,0.074064024
2995,0.38,9.504789,8.044647,"(2, 71)",0,0,True,0.45839915,0.18844558
2996,0.38,9.754645,7.1025047,"(2, 30)",0,0,True,0.42133483,0.065857194
2997,0.38,8.595438,7.0492005,"(98, 30)",0,0,True,0.45058256,0.17563036
2998,0.38,7.892562,8.658918,"(15, 81)",0,1,False,0.52315074,0.68273216
2999,0.38,7.0007606,7.045629,"(81, 26)",0,1,False,0.50159717,0.5112152
3000,0.38,8.022787,8.254959,"(5, 49)",0,1,False,0.5071316,0.55778366
3001,0.38,8.033655,8.959282,"(14, 49)",0,1,False,0.5272356,0.7161872
3002,0.38,8.304151,8.879104,"(22, 87)",0,1,False,0.51673,0.6399053
3003,0.38,8.587777,8.855025,"(1, 22)",0,1,False,0.5076607,0.5664172
3004,0.38,8.650058,6.9478374,"(1, 79)",0,0,True,0.4454343,0.15417546
3005,0.38,8.1122,5.8474827,"(79, 36)",0,0,True,0.41888365,0.09408754
3006,0.4,6.75904,8.660159,"(0, 1)",1,1,True,0.5616478,0.8700181
3007,0.4,7.2157006,8.069949,"(99, 0)",0,1,False,0.52794284,0.7014576
3008,0.4,6.364825,7.8877707,"(2, 1)",1,1,True,0.55342704,0.82097185
3009,0.4,7.194426,6.9126854,"(4, 5)",1,0,False,0.49001423,0.43002707
3010,0.4,6.5036416,8.153555,"(6, 5)",1,1,True,0.5562834,0.8388793
3011,0.4,6.253677,7.950042,"(6, 7)",1,1,True,0.5597155,0.8450594
3012,0.4,7.400948,7.3953867,"(8, 7)",1,0,False,0.49981204,0.49860963
3013,0.4,8.340841,8.133832,"(10, 11)",1,0,False,0.49371734,0.44843173
3014,0.4,7.8321614,7.8333125,"(12, 11)",1,1,True,0.5000367,0.5002878
3015,0.4,7.278563,5.5070605,"(13, 12)",1,0,False,0.43072286,0.14535558
3016,0.4,8.075535,8.040958,"(16, 17)",1,0,False,0.4989273,0.49135676
3017,0.4,6.699611,7.0285425,"(18, 17)",1,1,True,0.5119802,0.58149934
3018,0.4,4.9656267,7.3713913,"(18, 19)",1,1,True,0.5975019,0.91726583
3019,0.4,6.761991,8.199673,"(22, 21)",1,1,True,0.5480455,0.8080954
3020,0.4,5.2242236,7.4293303,"(23, 22)",1,1,True,0.5871339,0.9007071
3021,0.4,7.4205804,7.792155,"(25, 26)",1,1,True,0.51221263,0.5918394
3022,0.4,6.235846,7.127716,"(26, 27)",1,1,True,0.5333695,0.70927596
3023,0.4,7.3353734,8.041225,"(31, 32)",1,1,True,0.52295214,0.6694839
3024,0.4,7.042991,7.539092,"(32, 33)",1,1,True,0.5170107,0.6215426
3025,0.4,5.7204013,4.0004864,"(35, 34)",1,0,False,0.41153508,0.15188211
3026,0.4,5.534779,7.5007606,"(38, 37)",1,1,True,0.5754086,0.8771788
3027,0.4,6.5968657,7.5665455,"(39, 38)",1,1,True,0.53423184,0.7250557
3028,0.4,6.1532702,7.1393743,"(40, 39)",1,1,True,0.5370921,0.72831774
3029,0.4,6.502854,7.4443283,"(41, 40)",1,1,True,0.5337514,0.7193974
3030,0.4,6.625862,7.3929744,"(41, 42)",1,1,True,0.52736,0.6828959
3031,0.4,9.531607,7.870631,"(46, 45)",1,0,False,0.45227695,0.1596311
3032,0.4,8.361194,8.136242,"(46, 47)",1,0,False,0.4931822,0.443998
3033,0.4,4.192028,6.950471,"(50, 51)",1,1,True,0.62378025,0.94038844
3034,0.4,4.7817345,8.065688,"(52, 51)",1,1,True,0.62780595,0.96387416
3035,0.4,5.5175586,7.7471333,"(52, 53)",1,1,True,0.58404166,0.90287405
3036,0.4,7.810939,8.139976,"(53, 54)",1,1,True,0.51031405,0.58152497
3037,0.4,8.09295,8.803056,"(55, 54)",1,1,True,0.52101403,0.6704246
3038,0.4,7.6593695,7.7782173,"(56, 55)",1,1,True,0.5038493,0.52967703
3039,0.4,7.371898,6.8330193,"(58, 57)",1,0,False,0.48103198,0.3684484
3040,0.4,8.654358,7.8666744,"(63, 62)",1,0,False,0.4761612,0.31266627
3041,0.4,5.7245636,7.4585733,"(63, 64)",1,1,True,0.5657662,0.8499246
3042,0.4,5.7134485,6.572079,"(65, 64)",1,1,True,0.5349448,0.70237446
3043,0.4,7.8987823,7.430075,"(67, 66)",1,0,False,0.48471162,0.38492233
3044,0.4,4.3167524,6.385788,"(72, 71)",1,1,True,0.5966609,0.88785696
3045,0.4,8.101072,7.522322,"(75, 74)",1,0,False,0.48147812,0.35922027
3046,0.4,7.778567,7.638287,"(80, 79)",1,0,False,0.4954504,0.46498743
3047,0.4,7.3146324,8.641653,"(80, 81)",1,1,True,0.541583,0.7903474
3048,0.4,6.8313527,7.8555717,"(83, 82)",1,1,True,0.5348684,0.7357936
3049,0.4,7.401988,8.334421,"(83, 84)",1,1,True,0.52962667,0.71756864
3050,0.4,6.6359243,7.835402,"(85, 84)",1,1,True,0.5414432,0.7684319
3051,0.4,7.8699174,8.4494,"(85, 86)",1,1,True,0.5177545,0.6409483
3052,0.4,6.3397026,8.2886,"(86, 87)",1,1,True,0.566614,0.8753264
3053,0.4,4.8446865,6.845164,"(88, 87)",1,1,True,0.5855647,0.88084716
3054,0.4,5.657681,7.040018,"(89, 90)",1,1,True,0.5544326,0.79936606
3055,0.4,7.133348,7.410626,"(92, 91)",1,1,True,0.50953233,0.56887877
3056,0.4,6.5405316,7.083861,"(92, 93)",1,1,True,0.51993954,0.63258654
3057,0.4,6.767035,7.5300565,"(97, 96)",1,1,True,0.52668446,0.6820094
3058,0.4,7.9192743,7.5247955,"(98, 99)",1,0,False,0.48722878,0.40263957
3059,0.4,6.600201,6.769128,"(65, 92)",0,1,False,0.5063177,0.5421315
3060,0.4,6.910864,5.236155,"(28, 42)",0,0,True,0.43106502,0.15779738
3061,0.4,6.858084,6.426423,"(77, 6)",0,0,True,0.48375323,0.39372972
3062,0.4,7.2043834,8.887083,"(55, 85)",0,1,False,0.5522855,0.8432617
3063,0.4,8.025498,6.0675755,"(66, 29)",0,0,True,0.43053597,0.123692
3064,0.4,9.035222,6.1324515,"(29, 75)",0,0,True,0.4043106,0.05201677
3065,0.4,8.010124,7.3826385,"(47, 41)",0,0,True,0.4796175,0.3480808
3066,0.4,5.97828,7.8696647,"(51, 47)",0,1,False,0.5682912,0.86891335
3067,0.4,6.354191,5.902826,"(40, 70)",0,0,True,0.48158747,0.38903627
3068,0.4,7.1836014,6.213394,"(60, 38)",0,0,True,0.46379012,0.27483922
3069,0.4,7.4846063,7.6281877,"(31, 12)",0,1,False,0.5047504,0.53583384
3070,0.4,6.354152,4.146887,"(35, 13)",0,0,True,0.39490256,0.09909996
3071,0.4,5.613378,5.8656707,"(34, 33)",1,1,True,0.51098925,0.56274074
3072,0.4,6.8368015,7.3312798,"(33, 53)",0,1,False,0.5174504,0.6211608
3073,0.4,6.7045865,5.9465322,"(39, 69)",0,0,True,0.47004002,0.31906885
3074,0.4,6.788437,4.1034884,"(68, 69)",1,0,False,0.3767459,0.063867375
3075,0.4,8.852843,4.368256,"(68, 76)",0,0,True,0.33040038,0.011155691
3076,0.4,9.5450535,5.4990635,"(45, 76)",0,0,True,0.36552915,0.017191658
3077,0.4,8.623121,7.399356,"(45, 10)",0,0,True,0.46181098,0.22727449
3078,0.4,7.899613,7.725765,"(10, 99)",0,0,True,0.494437,0.4566472
3079,0.4,7.0360355,7.624351,"(96, 16)",0,1,False,0.5200648,0.6429785
3080,0.4,7.5324264,8.188555,"(21, 80)",0,1,False,0.52086794,0.65839016
3081,0.4,8.506545,8.029621,"(21, 11)",0,0,True,0.4855794,0.38297877
3082,0.4,8.315349,7.8508415,"(11, 8)",0,0,True,0.48563337,0.3859172
3083,0.4,8.561453,6.2022667,"(73, 8)",0,0,True,0.4201019,0.08633837
3084,0.4,7.7153296,6.199124,"(58, 73)",0,0,True,0.44551688,0.1800209
3085,0.4,8.137903,7.0970197,"(0, 61)",0,0,True,0.4658389,0.26097956
3086,0.4,7.6304674,8.198337,"(89, 0)",0,1,False,0.51793784,0.63827133
3087,0.4,5.723439,7.07268,"(57, 19)",0,1,False,0.5527207,0.79400545
3088,0.4,6.1792216,6.2225127,"(57, 20)",0,1,False,0.50174534,0.5108211
3089,0.4,7.903373,4.506294,"(20, 59)",0,0,True,0.3631277,0.032386873
3090,0.4,8.630545,5.1665382,"(59, 91)",0,0,True,0.37446597,0.03035389
3091,0.4,8.430506,6.925902,"(91, 63)",0,0,True,0.45101053,0.18173988
3092,0.4,7.842349,7.074918,"(3, 63)",0,0,True,0.47427708,0.31703502
3093,0.4,8.48793,6.9890804,"(54, 3)",0,0,True,0.4515782,0.18259712
3094,0.4,9.179845,8.144357,"(67, 54)",0,0,True,0.4701144,0.26202148
3095,0.4,7.8467636,7.3905683,"(93, 67)",0,0,True,0.48503035,0.38788876
3096,0.4,8.216884,9.099797,"(46, 84)",0,1,False,0.52549314,0.70742565
3097,0.4,7.7995048,8.237324,"(46, 97)",0,1,False,0.5136505,0.60773927
3098,0.4,8.195139,7.101942,"(24, 74)",0,0,True,0.46426782,0.2510168
3099,0.4,8.892639,6.706942,"(62, 24)",0,0,True,0.42994374,0.10104227
3100,0.4,7.9833393,7.4021063,"(62, 32)",0,0,True,0.4811109,0.35864896
3101,0.4,8.32485,4.3154783,"(78, 17)",0,0,True,0.34140554,0.017821426
3102,0.4,8.793747,8.121309,"(86, 17)",0,0,True,0.4801231,0.3379512
3103,0.4,8.265995,8.366335,"(86, 83)",0,1,False,0.5030164,0.525064
3104,0.4,7.8988934,7.575547,"(25, 83)",0,0,True,0.48955223,0.41986048
3105,0.4,7.987003,6.6413007,"(44, 25)",0,0,True,0.45400348,0.20657392
3106,0.4,7.2051845,7.093133,"(7, 4)",0,0,True,0.49608168,0.4720164
3107,0.4,7.9203672,7.120527,"(4, 56)",0,0,True,0.47341114,0.31005964
3108,0.4,8.15166,5.92866,"(2, 30)",0,0,True,0.42106003,0.097704
3109,0.4,8.456685,5.9129066,"(98, 30)",0,0,True,0.41148743,0.07284558
3110,0.4,8.22287,6.3681593,"(98, 15)",0,0,True,0.43644342,0.13532075
3111,0.4,8.43872,5.975864,"(15, 81)",0,0,True,0.41457072,0.078503504
3112,0.4,7.1056943,8.070773,"(26, 5)",0,1,False,0.5317952,0.72413754
3113,0.4,6.8305774,4.539607,"(79, 36)",0,0,True,0.39925537,0.091873564
3114,0.42000000000000004,5.8262353,7.1469464,"(2, 1)",1,1,True,0.5509016,0.78929996
3115,0.42000000000000004,6.627097,6.6357155,"(6, 5)",1,1,True,0.5003249,0.5021546
3116,0.42000000000000004,8.34763,5.347842,"(9, 10)",1,0,False,0.39048252,0.04743549
3117,0.42000000000000004,8.514351,8.373121,"(10, 11)",1,0,False,0.4958185,0.46475115
3118,0.42000000000000004,8.186851,8.014192,"(12, 11)",1,0,False,0.49467134,0.45694217
3119,0.42000000000000004,7.265935,7.0059905,"(13, 14)",1,0,False,0.49089316,0.43537736
3120,0.42000000000000004,7.516901,7.8225436,"(15, 14)",1,1,True,0.5099626,0.5758213
3121,0.42000000000000004,8.343731,6.8637896,"(16, 15)",1,0,False,0.4513418,0.18543626
3122,0.42000000000000004,7.875625,6.541301,"(18, 19)",1,0,False,0.45372367,0.20844498
3123,0.42000000000000004,6.1102657,4.8709955,"(19, 20)",1,0,False,0.44357342,0.22456306
3124,0.42000000000000004,7.928365,6.3116317,"(22, 21)",1,0,False,0.44323263,0.16565584
3125,0.42000000000000004,7.0846324,7.1204906,"(23, 24)",1,1,True,0.5012621,0.5089636
3126,0.42000000000000004,5.5384374,8.808846,"(24, 25)",1,1,True,0.6139731,0.9633996
3127,0.42000000000000004,5.461989,7.9876623,"(25, 26)",1,1,True,0.59389365,0.9259221
3128,0.42000000000000004,8.410427,7.4752593,"(31, 30)",1,0,False,0.4705657,0.28187746
3129,0.42000000000000004,5.8924246,7.869299,"(32, 33)",1,1,True,0.57182515,0.8783476
3130,0.42000000000000004,6.0570154,7.4080095,"(36, 37)",1,1,True,0.5501668,0.7942921
3131,0.42000000000000004,6.940135,8.5272665,"(38, 37)",1,1,True,0.5513057,0.8302121
3132,0.42000000000000004,6.9496937,8.347911,"(39, 38)",1,1,True,0.54570055,0.8019008
3133,0.42000000000000004,6.6151266,7.8824306,"(40, 39)",1,1,True,0.5437075,0.7802809
3134,0.42000000000000004,6.9733586,8.614297,"(41, 40)",1,1,True,0.55263585,0.8376625
3135,0.42000000000000004,6.7682266,8.162701,"(41, 42)",1,1,True,0.5466975,0.80130553
3136,0.42000000000000004,4.8265166,7.2071233,"(43, 44)",1,1,True,0.5989147,0.9153365
3137,0.42000000000000004,6.671939,7.9994626,"(46, 45)",1,1,True,0.54524183,0.7904307
3138,0.42000000000000004,6.0327306,8.234373,"(46, 47)",1,1,True,0.577158,0.9003969
3139,0.42000000000000004,4.7103934,8.259222,"(48, 47)",1,1,True,0.6368132,0.9720456
3140,0.42000000000000004,6.103499,7.9816685,"(52, 51)",1,1,True,0.5666719,0.8674007
3141,0.42000000000000004,4.9475784,8.8767395,"(52, 53)",1,1,True,0.6421105,0.9807189
3142,0.42000000000000004,5.734683,8.044362,"(53, 54)",1,1,True,0.5838113,0.9096755
3143,0.42000000000000004,7.078816,8.153061,"(55, 54)",1,1,True,0.53526306,0.74540335
3144,0.42000000000000004,5.457301,8.026415,"(56, 55)",1,1,True,0.5952673,0.9288472
3145,0.42000000000000004,7.1562834,5.85444,"(58, 57)",1,0,False,0.4499704,0.21385498
3146,0.42000000000000004,5.7661033,7.612954,"(61, 60)",1,1,True,0.5690202,0.86375695
3147,0.42000000000000004,3.5986648,8.078072,"(62, 61)",1,1,True,0.691809,0.98878706
3148,0.42000000000000004,6.019774,6.0539804,"(68, 69)",1,1,True,0.5014165,0.50855076
3149,0.42000000000000004,5.810518,6.8883953,"(70, 69)",1,1,True,0.5424398,0.7460921
3150,0.42000000000000004,5.354126,7.6640067,"(71, 70)",1,1,True,0.5887178,0.90969205
3151,0.42000000000000004,7.6035256,7.6200905,"(73, 74)",1,1,True,0.500544,0.50414115
3152,0.42000000000000004,8.904281,8.844423,"(75, 74)",1,0,False,0.49831375,0.48504016
3153,0.42000000000000004,8.211497,7.778571,"(75, 76)",1,0,False,0.48646265,0.39342776
3154,0.42000000000000004,8.885557,7.218473,"(78, 77)",1,0,False,0.44824016,0.15881331
3155,0.42000000000000004,8.323692,6.849291,"(80, 79)",1,0,False,0.45141357,0.18627456
3156,0.42000000000000004,5.803823,7.718686,"(83, 82)",1,1,True,0.5708028,0.8715645
3157,0.42000000000000004,4.277234,7.469549,"(83, 84)",1,1,True,0.63588035,0.96054405
3158,0.42000000000000004,5.006719,6.9949536,"(85, 86)",1,1,True,0.58283156,0.87955624
3159,0.42000000000000004,7.349058,6.3942037,"(88, 87)",1,0,False,0.46526104,0.27790958
3160,0.42000000000000004,7.5544896,5.991646,"(89, 90)",1,0,False,0.442314,0.17323896
3161,0.42000000000000004,6.06598,7.467221,"(92, 91)",1,1,True,0.5517705,0.8023807
3162,0.42000000000000004,5.5736427,8.003715,"(92, 93)",1,1,True,0.5894898,0.91909194
3163,0.42000000000000004,5.8033485,7.0720925,"(96, 95)",1,1,True,0.54927,0.78052765
3164,0.42000000000000004,8.996633,7.2362523,"(98, 97)",1,0,False,0.44577736,0.14674272
3165,0.42000000000000004,9.124751,5.950534,"(98, 99)",1,0,False,0.39472112,0.040147588
3166,0.42000000000000004,5.511218,7.111053,"(65, 92)",0,1,False,0.5633735,0.83199537
3167,0.42000000000000004,7.4419765,6.032266,"(28, 42)",0,0,True,0.44768873,0.19627973
3168,0.42000000000000004,9.405039,6.411257,"(28, 77)",0,0,True,0.40535772,0.04770757
3169,0.42000000000000004,8.390711,6.8689713,"(77, 6)",0,0,True,0.45013854,0.1792055
3170,0.42000000000000004,7.1119328,6.4843917,"(72, 6)",0,0,True,0.47692242,0.34806827
3171,0.42000000000000004,5.849096,8.630167,"(55, 52)",0,1,False,0.5960363,0.9416443
3172,0.42000000000000004,6.424734,6.7966228,"(90, 85)",0,1,False,0.51406395,0.59191525
3173,0.42000000000000004,7.8293552,5.731202,"(66, 90)",0,0,True,0.42263767,0.10927646
3174,0.42000000000000004,8.917546,4.8354187,"(66, 29)",0,0,True,0.351591,0.016591607
3175,0.42000000000000004,8.536644,5.8829074,"(29, 75)",0,0,True,0.4079813,0.06575908
3176,0.42000000000000004,8.171697,8.74981,"(75, 41)",0,1,False,0.5170822,0.6406332
3177,0.42000000000000004,5.713018,7.6851907,"(51, 47)",0,1,False,0.5735984,0.87784433
3178,0.42000000000000004,6.5047703,7.4721947,"(40, 70)",0,1,False,0.5346078,0.7246058
3179,0.42000000000000004,7.8133936,7.604928,"(60, 40)",0,0,True,0.49323967,0.44807154
3180,0.42000000000000004,8.024749,7.1416407,"(60, 38)",0,0,True,0.47088602,0.2925341
3181,0.42000000000000004,8.918102,7.7469907,"(31, 38)",0,0,True,0.46486333,0.23665413
3182,0.42000000000000004,9.407074,7.198045,"(31, 12)",0,0,True,0.43348348,0.09894258
3183,0.42000000000000004,7.537092,6.832734,"(88, 12)",0,0,True,0.4754918,0.3308467
3184,0.42000000000000004,6.241385,5.1061025,"(13, 34)",0,0,True,0.44997647,0.24318753
3185,0.42000000000000004,6.2362084,5.7637835,"(34, 33)",1,0,False,0.48031563,0.38404244
3186,0.42000000000000004,6.189673,6.7634444,"(39, 69)",0,1,False,0.522148,0.639633
3187,0.42000000000000004,6.019774,6.0539804,"(68, 69)",1,1,True,0.5014165,0.50855076
3188,0.42000000000000004,7.5822287,6.400296,"(68, 76)",0,0,True,0.4577354,0.23470493
3189,0.42000000000000004,7.4496202,7.4527426,"(45, 10)",0,1,False,0.5001048,0.5007806
3190,0.42000000000000004,8.13981,5.1839733,"(10, 99)",0,0,True,0.38907668,0.0494614
3191,0.42000000000000004,7.6658974,6.517226,"(16, 9)",0,0,True,0.45950574,0.2407319
3192,0.42000000000000004,7.5650415,6.8960195,"(96, 16)",0,0,True,0.47686815,0.33871582
3193,0.42000000000000004,8.131904,6.9692354,"(21, 80)",0,0,True,0.46150395,0.23818278
3194,0.42000000000000004,8.147523,7.2440014,"(21, 11)",0,0,True,0.47064874,0.28832737
3195,0.42000000000000004,8.092809,6.426943,"(11, 8)",0,0,True,0.44263452,0.15897614
3196,0.42000000000000004,7.4109616,7.0728636,"(58, 73)",0,0,True,0.48832846,0.41627157
3197,0.42000000000000004,7.7189107,6.6105123,"(89, 23)",0,0,True,0.46132442,0.24816959
3198,0.42000000000000004,7.13183,5.167473,"(23, 27)",0,0,True,0.42014354,0.12299624
3199,0.42000000000000004,7.773921,5.3940783,"(19, 94)",0,0,True,0.40963537,0.084722765
3200,0.42000000000000004,6.736735,5.359316,"(57, 19)",0,0,True,0.4430633,0.20142382
3201,0.42000000000000004,6.0294504,4.5367107,"(57, 20)",0,0,True,0.42936224,0.18351087
3202,0.42000000000000004,8.125035,4.7877517,"(20, 59)",0,0,True,0.37077603,0.034314055
3203,0.42000000000000004,7.691065,5.463032,"(59, 91)",0,0,True,0.4153103,0.09726122
3204,0.42000000000000004,7.464463,6.603428,"(54, 3)",0,0,True,0.46939713,0.29712307
3205,0.42000000000000004,7.452479,5.7900033,"(67, 54)",0,0,True,0.43722945,0.15942997
3206,0.42000000000000004,5.1772285,4.9411683,"(64, 93)",0,0,True,0.48833513,0.44125748
3207,0.42000000000000004,7.4397655,8.371744,"(46, 97)",0,1,False,0.5294715,0.71747655
3208,0.42000000000000004,8.493753,8.502546,"(74, 97)",0,1,False,0.5002587,0.5021982
3209,0.42000000000000004,8.053122,8.922535,"(24, 74)",0,1,False,0.52560765,0.7046236
3210,0.42000000000000004,7.346328,7.142718,"(32, 18)",0,0,True,0.4929737,0.44927263
3211,0.42000000000000004,6.937237,6.9133234,"(18, 78)",0,0,True,0.49913672,0.49402195
3212,0.42000000000000004,6.317581,6.1829495,"(78, 17)",0,0,True,0.494615,0.46639282
3213,0.42000000000000004,4.4754353,7.628025,"(86, 83)",0,1,False,0.6302351,0.95901066
3214,0.42000000000000004,7.037867,4.4820757,"(7, 4)",0,0,True,0.389071,0.07203838
3215,0.42000000000000004,8.362967,7.148727,"(98, 30)",0,0,True,0.4608605,0.22895175
3216,0.42000000000000004,8.902318,7.9846053,"(98, 15)",0,0,True,0.47282773,0.28542417
3217,0.42000000000000004,7.3252554,6.956836,"(15, 81)",0,0,True,0.48710203,0.40892303
3218,0.42000000000000004,6.4728737,6.804859,"(26, 5)",0,1,False,0.5125016,0.5822424
3219,0.42000000000000004,5.936938,6.0834165,"(14, 49)",0,1,False,0.5060929,0.53655434
3220,0.42000000000000004,7.3266454,6.5071287,"(22, 87)",0,0,True,0.47037986,0.3058663
3221,0.42000000000000004,7.6200953,6.906515,"(1, 79)",0,0,True,0.4754388,0.32880825
3222,0.42000000000000004,7.5901585,7.5233583,"(79, 36)",0,0,True,0.49779007,0.48330617
3223,0.44,7.2596407,6.1769834,"(99, 0)",0,0,True,0.45971245,0.25300348
3224,0.44,7.304101,7.89733,"(2, 3)",1,1,True,0.51951224,0.6441057
3225,0.44,8.554344,9.231844,"(3, 4)",1,1,True,0.5190457,0.6631804
3226,0.44,8.181949,8.791632,"(4, 5)",1,1,True,0.5179598,0.64786845
3227,0.44,8.360737,8.27738,"(6, 5)",1,0,False,0.497495,0.47917286
3228,0.44,7.482706,7.562733,"(8, 7)",1,1,True,0.5026595,0.5199961
3229,0.44,3.345605,6.1532016,"(9, 10)",1,1,True,0.6477868,0.9430849
3230,0.44,5.9678507,7.792564,"(10, 11)",1,1,True,0.56630296,0.8611307
3231,0.44,8.67784,7.962023,"(12, 11)",1,0,False,0.4784909,0.32831466
3232,0.44,5.1652403,6.021479,"(16, 15)",1,1,True,0.53827035,0.70187426
3233,0.44,6.4127707,5.591788,"(19, 20)",1,0,False,0.46580535,0.30555505
3234,0.44,6.2332506,7.462216,"(21, 20)",1,1,True,0.5448676,0.7736374
3235,0.44,7.2054954,6.8689795,"(23, 22)",1,0,False,0.48804516,0.41665605
3236,0.44,7.111198,8.320077,"(24, 25)",1,1,True,0.5391698,0.77010053
3237,0.44,6.486376,7.977562,"(25, 26)",1,1,True,0.5515484,0.8162562
3238,0.44,6.3493176,7.426957,"(27, 28)",1,1,True,0.53911215,0.746047
3239,0.44,7.3203998,7.538757,"(29, 28)",1,1,True,0.5073476,0.5543734
3240,0.44,8.479776,6.6372766,"(31, 30)",1,0,False,0.4390589,0.13675593
3241,0.44,4.7824078,4.058858,"(34, 33)",1,0,False,0.45908108,0.32661176
3242,0.44,6.3443227,8.022911,"(36, 35)",1,1,True,0.55841726,0.84271747
3243,0.44,7.974166,7.9927483,"(36, 37)",1,1,True,0.5005819,0.5046455
3244,0.44,7.244477,7.502058,"(41, 40)",1,1,True,0.50873363,0.5640416
3245,0.44,6.019613,8.0557165,"(41, 42)",1,1,True,0.5723288,0.8845359
3246,0.44,6.6140924,8.495646,"(42, 43)",1,1,True,0.56226295,0.86778957
3247,0.44,6.3842244,9.249078,"(43, 44)",1,1,True,0.59162664,0.94608146
3248,0.44,6.711623,8.669595,"(44, 45)",1,1,True,0.56364816,0.87631327
3249,0.44,8.489726,7.454487,"(48, 47)",1,0,False,0.4675356,0.26206964
3250,0.44,9.1595,8.844891,"(49, 48)",1,0,False,0.49126297,0.42198998
3251,0.44,8.565292,9.109519,"(50, 49)",1,1,True,0.5153955,0.63279516
3252,0.44,7.4664617,8.157608,"(50, 51)",1,1,True,0.522118,0.66622186
3253,0.44,7.53308,8.661157,"(52, 51)",1,1,True,0.5348296,0.75548375
3254,0.44,7.143197,7.964772,"(52, 53)",1,1,True,0.52719015,0.6945706
3255,0.44,6.55017,8.327271,"(53, 54)",1,1,True,0.5597247,0.85533863
3256,0.44,6.474021,8.166495,"(55, 54)",1,1,True,0.557801,0.84454924
